category,image_name,image_urls,indomain,layer,relative_path
3,6b8fa837f4374f7d6a7484613cb4af655c53a19a.jpg,https://www.taipeitimes.com/images/2022/08/08/thumbs/P07-220808-321.jpg,1,3,/cat3/third/
3,da2ecfccbb6e37e56d4c72661ebfd554e3dddb82.jpg,https://www.taipeitimes.com/images/2022/08/07/thumbs/P07-220807-318.jpg,1,3,/cat3/third/
3,16229bfeda9f6e7ba3cf2b7620e99d5c5e576230.jpg,https://www.taipeitimes.com/images/2022/08/04/thumbs/P07-220804-602.jpg,1,3,/cat3/third/
3,23b3a01b789af0b7d0d9d74fa204bbde3dc344a2.jpg,https://www.taipeitimes.com/images/2022/08/06/thumbs/p13-220806-absurd crosswalk.jpg,1,3,/cat3/third/
3,ef41fe43b96e76f78e6ab4c98ccc32f6b06000ed.jpg,https://www.taipeitimes.com/images/2022/08/08/thumbs/p13-220808-pic1.jpg,1,3,/cat3/third/
3,b35fea7705d76d2b3d6915e857028b2d9d5607c7.jpg,https://www.taipeitimes.com/images/2022/08/05/thumbs/p14-220805-cover.jpg,1,3,/cat3/third/
3,4d593834c8f2e12f1efd2da223af2b1f5f210a5d.jpg,https://www.taipeitimes.com/images/2022/08/07/thumbs/p13-220807-protest.jpg,1,3,/cat3/third/
3,d17167086bbb6b088a4d8d8169585cc854b1550c.jpg,https://www.taipeitimes.com/images/2022/08/07/thumbs/P14-220807-601.jpg,1,3,/cat3/third/
3,20a86f5dbfaa859c786e4f9bdbbe34c1451ac895.jpg,https://www.taipeitimes.com/images/2022/08/04/thumbs/P10-220804-001.jpg,1,3,/cat3/third/
3,8eb874e2ae95a5de5650f86f4661137b5b269e4a.jpg,https://www.taipeitimes.com/images/2022/08/05/thumbs/P10-220805-601.jpg,1,3,/cat3/third/
3,ab968ce23421251fc6a4ed8f10c88ba538596079.jpg,https://www.taipeitimes.com/images/2022/08/08/thumbs/p14-220808-aa1.jpg,1,3,/cat3/third/
3,982d557ac6a682a185c4d45aba9062a629922e33,https://www.fda.gov.tw/ValidationCode.ashx?va=44826,1,3,/cat3/third/
3,ccb67c34db39765a31a8c22b5ec841e049e401cc.jpg,https://www.pinview.com.tw/storage/media/images/4c50504d42bf7b52e9f4aa204d2b2d8d.jpg,1,3,/cat3/third/
3,c81bfb6c6f8f9c8269201e4f84029e4c271c8e4a.jpg,https://www.pinview.com.tw/storage/media/images/15ac1b35580848b29095c962095257fc.jpg,1,3,/cat3/third/
3,f9613148368842e6b7f1852363c70e63eee39b06.jpg,https://www.pinview.com.tw/storage/media/images/6ac62cc700b10ee1d6a088425cd19700.jpg,1,3,/cat3/third/
3,497e1ff0bf5e3f45f8a4b855136fefa698c406c7.jpg,https://www.pinview.com.tw/storage/media/images/b34e2dfb9421c4ff89f19fc8b63de78f.jpg,1,3,/cat3/third/
3,93896023f147f1c66b1ecee8c1869ece8bc862d5.jpg,https://www.pinview.com.tw/storage/media/images/d04b18e113fab2c199b8f2837f184ab8.jpg,1,3,/cat3/third/
3,eb80b80fda491f9b8bdf99c44ccf620646a76caf.jpg,https://www.pinview.com.tw/storage/media/images/fc42ebd4857d21ff537ac8f365ec1c42.jpg,1,3,/cat3/third/
3,06899cc44f6f64728f4c4b35771e75b525050a11.jpg,https://www.pinview.com.tw/storage/media/images/a6b9ee45a33cdd668e0bc2793e22c6a4.jpg,1,3,/cat3/third/
3,eb47e1146c43339bdddac74da5c02ef0c6f08654.jpg,https://www.pinview.com.tw/storage/media/images/b7a71361877ff561377622a454f8c79b.jpg,1,3,/cat3/third/
3,fcda2f7878c7c9d1730a064d3f83e1b261d8b35f.jpg,https://www.pinview.com.tw/storage/media/images/ab1927d8850a898ca67204efab6e69ef.jpg,1,3,/cat3/third/
3,282c47940bffe275162f2446ba680b6eded06e00.jpg,https://www.pinview.com.tw/storage/media/images/8a0d922a9b425a593d0d1c1dfb895c2d.jpg,1,3,/cat3/third/
3,5a730946132b19e7d6b7c29d9b1e0bb234f3635b.jpg,https://www.pinview.com.tw/storage/media/images/9f8ee5ed75ee87bafab5d1fda9656b2f.jpg,1,3,/cat3/third/
3,b2ce2bfe576cedc6dbb5ad45e15c600b4ae5df87.jpg,https://www.pinview.com.tw/storage/media/images/8b0c9340d555c5d90685128674995242.jpg,1,3,/cat3/third/
3,d57fb96065daf5629ac583b7bef8445b601bda61.jpg,https://www.pinview.com.tw/storage/media/images/c1e291d2b91f1132680442f8477dd35b.jpg,1,3,/cat3/third/
3,10a6039c2a7a74ccd2c901cb634979c2b77dfd81.jpg,https://www.pinview.com.tw/storage/media/images/0f5b3959efbd4e33000a2a0b3b4a4cb8.jpg,1,3,/cat3/third/
3,410c57958432ed6c1b9786b92f0f5851d98037ef.jpg,https://www.pinview.com.tw/storage/media/images/0bbcef1c7e91aafce754b9790c888eac.jpg,1,3,/cat3/third/
3,5e2417f92ef0f2c982464e6ef752cf904ec990b2.jpg,https://www.pinview.com.tw/storage/media/images/f8ba120bf8e5f20d142ee801ed61d5de.jpg,1,3,/cat3/third/
3,e455e56184f132ae715fefa0ca08cfc8b532e9e7.jpg,https://www.pinview.com.tw/storage/media/images/27d31263173d6ddf276d1a349ae569d9.jpg,1,3,/cat3/third/
3,1140dd6c5aeeec8415a51fb174204ac0f73ce2bc.jpg,https://www.pinview.com.tw/storage/media/images/c7041de004c2884db4674476290da0cc.jpg,1,3,/cat3/third/
3,6e7302f15f4b22686b772e65d0301e51e1d91fd1.jpg,https://www.pinview.com.tw/storage/media/images/8ae1c56df0fb0d487af92a11544760b1.jpg,1,3,/cat3/third/
3,0133d3b402e165fb99c9a1560709ddfc290ed9a0.jpg,https://www.pinview.com.tw/storage/media/images/72be87822c59549f5d360dc7498f23b5.jpg,1,3,/cat3/third/
3,504605b1b29cf3a9a4ce4654835ca0f918d58b4a.jpg,https://www.pinview.com.tw/storage/media/images/de968dc368f858ad6e2a95d7e8f01b0b.jpg,1,3,/cat3/third/
3,79044617f1990fd7f2cd3851034b4347106fd379.jpg,https://www.pinview.com.tw/storage/media/images/7e570ceb349e72a6ea87cf909eca38a2.jpg,1,3,/cat3/third/
3,461c5e09bb68c7fdeef531fd06c5abd85e4429db.jpg,https://www.pinview.com.tw/storage/media/images/8670562e0be2163d10fca15ca506a607.jpg,1,3,/cat3/third/
3,a696e6954746e3210e60bfa980c74c49ba2d92ed.jpg,https://www.pinview.com.tw/storage/media/images/353f5aed9076be66933024c2d07fc295.jpg,1,3,/cat3/third/
3,6dd61ccf531518c2f337f97c6813dc2314d4bba5,https://play-lh.googleusercontent.com/YAqBKlIdjtPH12giNhBMlVKgA_bLR00EgQtRGIKPQ7S3NFxCKRMQSRZsNKaKnDBkO5o=s64,0,3,/cat3/third/
3,fa02a961634b3c5c4aee96a9ea017762140025bd,https://d.line-scdn.net/linepay/portal/assets/img/portal/jp/home-mcht.jpg?dm=1659335852358,0,3,/cat3/third/
3,eeda9ed65b3534c334f419f50b04b430ee390155.jpg,https://img.ltn.com.tw/Upload/Module/index/800/2022/08/179563761762f2475ba1a201.33914579.jpg,0,3,/cat3/third/
3,90f11061ac91eeaf45134af5ca22e5b984388c61.jpg,https://img.ltn.com.tw/Upload/Module/index/800/2022/08/145616585862f24ca46b8969.56914118.jpg,0,3,/cat3/third/
3,b3de805db1fabd4756f2afaaf57c3e364cebd22e.jpeg,https://img.ltn.com.tw/Upload/Module/index/800/2022/08/97964165362f2834daedd33.72310803.jpeg,0,3,/cat3/third/
3,b49ea9ea7081a0afc9de474831e12259d7930127.jpeg,https://img.ltn.com.tw/Upload/Module/index/800/2022/08/135937964862f27e6558a4e2.83734215.jpeg,0,3,/cat3/third/
3,63ef054647484bfe605e450832f8b69b8b20a5e7.jpeg,https://img.ltn.com.tw/Upload/Module/index/800/2022/08/23360101862f25772d84f88.88694752.jpeg,0,3,/cat3/third/
3,c68107b3a367734df129283b01b9c746b611704e.jpeg,https://img.ltn.com.tw/Upload/Module/index/800/2022/08/71995479162f2633e1c2de1.50464475.jpeg,0,3,/cat3/third/
3,c5943cfd1f401f9bf46a62af8740f0cfebfb2b15.jpg,https://img.ltn.com.tw/Upload/Module/index/800/2022/08/182894470162f235ec013e95.38731581.jpg,0,3,/cat3/third/
3,07e87bcc2687b4466cf65d15ce2e6deffe116cf5.jpeg,https://img.ltn.com.tw/Upload/Module/index/800/2022/08/8790415562f2562ee44285.18445669.jpeg,0,3,/cat3/third/
3,11e743b0719412efcec20b41c112a856d71639af.jpeg,https://img.ltn.com.tw/Upload/Module/index/300/2022/08/174846969362f24b23ce9800.34099097.jpeg,0,3,/cat3/third/
3,70966291916f6d0b6f33038f2c30af739ae62201.jpeg,https://img.ltn.com.tw/Upload/Module/index/300/2022/08/24207393262f2668f5f6579.65452080.jpeg,0,3,/cat3/third/
3,b3792888e7dcb0343cc34244f8bcf708d74862dc.jpeg,https://img.ltn.com.tw/Upload/Module/index/300/2022/08/185328647162f2690c45df61.12280122.jpeg,0,3,/cat3/third/
3,a4105c95c699b94c329b5f81f895f808b8799744.jpg,https://img.ltn.com.tw/Upload/Module/index/300/2022/08/92192564162f253b1e15628.20192162.jpg,0,3,/cat3/third/
3,592bd4ea5e8380b8fc5b57f4956064c355498c6c.jpeg,https://img.ltn.com.tw/Upload/Module/index/300/2022/08/23388508262f27a70ce97d4.69300009.jpeg,0,3,/cat3/third/
3,2d814b0dc96f4fc8ff60c8a70b47b74fc29be400.jpg,https://img.ltn.com.tw/Upload/Module/index/300/2022/08/210210721162f2531aa39718.34811748.jpg,0,3,/cat3/third/
3,955d7b6c3134b314b9328f55ee7a586e081ca365.jpeg,https://img.ltn.com.tw/Upload/Module/index/300/2022/08/137973245662f27a5e2721e4.68405719.jpeg,0,3,/cat3/third/
3,6c52c7d6ccc44deb66c801be4453c71f1fbcd35f.jpg,https://img.ltn.com.tw/Upload/Module/index/300/2022/08/89581614662f1a4ee395482.17726491.jpg,0,3,/cat3/third/
3,7433a20f74603888369eeab67cac207092cd6f87.jpg,https://img.ltn.com.tw/Upload/Module/4/130/3129907.jpg,0,3,/cat3/third/
3,9017e0e8d905bba8860200e6ecdab44068ec1a68.jpg,https://img.ltn.com.tw/Upload/Module/4/131/3130065.jpg,0,3,/cat3/third/
3,eb74a227c852312891b995abcdc060bd390f9de8.jpg,https://img.ltn.com.tw/Upload/Module/4/130/3129729.jpg,0,3,/cat3/third/
3,f8e88351ffbab553c7e3f710a097751ef0a17ab2.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/ea7c6577-1075-4e87-aacb-88aed5846cc6/thumbnail/640x360/9587bfde2fd58d748257af229c7889cd/0809-cbsmornings-sandyhookmom-1185286-640x360.jpg,0,3,/cat3/third/
3,3cb1bf157cb2edea43b758fe8cd1a8d936da4ab1.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/07/4eb951f2-87b0-4039-b7a5-52e41727cb01/thumbnail/640x360g3/3daf2e5740471b3c8d149b7052cea488/gettyimages-1413330883.jpg,0,3,/cat3/third/
3,b2a105d7897718ab66bb3cb8befeba4b3a4756b2.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/08/635da9e0-61a3-4150-b63d-67bd980f0171/thumbnail/640x360/b9af359d25757ff1281f201e583e1ca7/gettyimages-1330798400.jpg,0,3,/cat3/third/
3,27bc4fc0a9e7f592a8945ae70c983818523fbb4f.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/57fa7a80-f471-4aad-b482-a843d4f5cf9a/thumbnail/640x360/a226fa4c14f625069b9590b60c37380f/john-adams-simon-and-schuster-cover-660.jpg,0,3,/cat3/third/
3,3d21949a0b5dcfc83e310e92d7c441f2c8305433.png,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/08/8c5046da-bcbf-4567-b97a-c66e4c5ac26e/thumbnail/640x360g4/00d0f73670c1e9e39dffb98be0ad0364/1660000410530.png,0,3,/cat3/third/
3,6a170a494cb7d1ead1f412280fab6d549e00342a.png,https://assets1.cbsnewsstatic.com/hub/i/r/2022/05/11/a51dc057-a89f-42dd-a247-84ad073dc022/thumbnail/640x360/5f7e2f54d9cd99b8dfb67732f6c07dce/Miller-1.png,0,3,/cat3/third/
3,f0985621e91895201301a4decdef6257222b6396.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2020/08/05/26bbed7b-0793-4af3-ba86-233a77cf5465/thumbnail/640x360/0fbbfd6e4bd44121c1dfc67b09c061f3/gettyimages-1197371964.jpg,0,3,/cat3/third/
3,2411bebeb0175c19209069a4e05fdc4474cbca82.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/65c0bc37-61fb-48e4-b9a2-d8a77aa175e1/thumbnail/640x360/28e3252b43b0f713d7ac3bbdeb4d5671/gettyimages-a0119-000135.jpg,0,3,/cat3/third/
3,e7bc76b2cd1f30dd59c70a0c0996b6cf200c0d57.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2019/03/04/981d9067-20a4-4c3b-ac4d-33fcafeb6878/thumbnail/640x360/b2a383a645c055d0c292e6749d47bc0d/ap_19063522642728.jpg,0,3,/cat3/third/
3,a5d6448b9e07826da0cfff7f4f4821f3014ff08d.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/09/9b5a2775-4868-42e4-9582-b890efe239eb/thumbnail/640x360/803324aa4a8ae25452e4e0c620465197/0809-cbsmornings-maralagoimpact-1185229-640x360.jpg,0,3,/cat3/third/
3,a25a83301c0fbb149fb68979a5f218ac1d86cb3b.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/09/c7d04b84-e2e4-4fde-890b-5d4cd579c62e/thumbnail/640x360g9/6d0a96cb533583e8b127113b1bbe7d53/gettyimages-1242402324.jpg,0,3,/cat3/third/
3,6dcb5b2d883d887e29b41180d7da5a3ace3488c3.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/06/10/67c1bbef-f693-4397-8040-448aefb0b235/thumbnail/640x360g2/affa24b8106e20ea77b165aa5e890e2f/gettyimages-1329920957.jpg,0,3,/cat3/third/
3,bc4040321201c72bf3b50b989fb1e7b008b70d56.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/06/13/89d7c895-dae3-49d4-89ce-09dd1c93fd6b/thumbnail/640x360/4518c51a05a1df9c535bc3a28e0d9219/ap22164705492232.jpg,0,3,/cat3/third/
3,b8838bf5533300a25f397fb95182516675d7a2cb.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/08/aa5723b7-8e17-49fd-98ae-9dbd8e38c0c6/thumbnail/640x360/a4ce6952c5dcee7d745294f74cb2ab7e/0808-cbsmornings-obgynnatsot-1182379-640x360.jpg,0,3,/cat3/third/
3,db065f84eacad5640df18c42bfd6882d90353cb5.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/09/6a38dbb9-7cc5-40e5-afb7-c47bcb4f815c/thumbnail/640x360/17ab99d96189f92b79df8c4e9f8b799c/0809-cbsmornings-mikeyscastle-1185350-640x360.jpg,0,3,/cat3/third/
3,c597def461fbf9767681c797f58ab7c58200058d.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/09/47747db0-0aad-451b-8936-b9a501bad9d4/thumbnail/640x360/bc04de9bfc7761437bd4680c4aa9dc68/mykolaiv-ukraine-ap22220702151122.jpg,0,3,/cat3/third/
3,21d1365d1da28f35e7513265c36abba09a1c110b.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/08/538c4244-b205-4238-874e-5ac87b2fc5fb/thumbnail/640x360/f4201c7e1ab4ad7dae4e1de13bace433/ap22220533239538.jpg,0,3,/cat3/third/
3,9d0a54388c38631bc075436d3030ddefdeb51638.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/09/ef97c913-18e5-41a0-b042-090175211c70/thumbnail/640x360/8b636b6372548faf3f4f8a4f0d09f1e5/taiwan-china-exercises-ap22221236982599.jpg,0,3,/cat3/third/
3,e7da145b25684f6f74f128afb682076844255859.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/08/de4d6ea5-8932-4b6c-97fb-043878a25652/thumbnail/640x360/00bac174b413a8b5edb8ce362105505d/0808-cbsmornings-covidandschools-1182183-640x360.jpg,0,3,/cat3/third/
3,bf5c4277d1d70b533e300c5bdf6f17e1e6c327a5.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/09/dda45b9b-11f3-4997-9505-6a89605e03d9/thumbnail/640x360/25ff612064f3b2ad22736f6a56620afb/mikeys-castle-3.jpg,0,3,/cat3/third/
3,49f693b780e1d0d7c7cb18954939debf89981286.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/09/3596102f-c522-4b44-841c-298b916c807d/thumbnail/640x360/58cba1e69ecb47f867857098db6f0f0a/2022-08-07t112846z-1608011875-rc2krv9egvn1-rtrmadp-3-europe-weather-italy-drought-bomb.jpg,0,3,/cat3/third/
3,a41462879ff7e0a358121b96f72eafa23230a83b.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/6552040e-0f3a-4d6c-96b5-5d9b898c74bd/thumbnail/640x360/ac26009dcb5862571dcb1f39db2b460c/gettyimages-1241272088.jpg,0,3,/cat3/third/
3,b717e0ee7fc0af2e76365908d9a6e20de205776e.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/09/8729be85-d0de-42f2-8403-569b413c78fb/thumbnail/640x360/2ba78e2f682ce3f471b9199f18a88e41/0809-cbsmornings-olivianewton-1185294-640x360.jpg,0,3,/cat3/third/
3,602d827e977b83691d72ef5f689bac2fac108410.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/09/08a13d80-5039-432c-97e5-9b6c4280d337/thumbnail/640x360/117cdc4739f5af05b3ef121f374c010a/vietnam-lgbtq-ap17267556806965.jpg,0,3,/cat3/third/
3,944cbb219d0b6cd40fd132066451a415033f7e28.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2021/08/20/90d0eba7-9af4-4a30-a79f-7c4abed9a19e/thumbnail/640x360/064e545709994aeaaa66bf3ff6b414df/gettyimages-73979720.jpg,0,3,/cat3/third/
3,9994aae2f3d4732ce04b68b5590e201403f9357f.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/105ac053-ee39-4171-9a1c-e6525a973042/thumbnail/640x360/c39662ad1a24ff04932ae826360955bc/gettyimages-117354205.jpg,0,3,/cat3/third/
3,5cebe8dd24f4abe3d58db156ec4f2c15e33767b7.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/06/fc735986-4df6-4015-8def-86c45d5dc561/thumbnail/640x360/a2c8346b57f1815b67e482e84cf19c8d/rover-1179277-640x360.jpg,0,3,/cat3/third/
3,3df38f072b11f639621bef17290434e11336f350.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2021/08/24/ff697803-8972-4bae-9626-8ec6f97681e2/thumbnail/640x360/637392e248d79ffe66d866e5d7000964/circleville-01.jpg,0,3,/cat3/third/
3,0cb761e3bc20b9c7a8f2f04c5050b95f81708284.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/08/9a5918da-b002-427d-ac5a-354e9a7cc529/thumbnail/640x360/1409d44981e467ac2da37af4e36ac705/gettyimages-632623632.jpg,0,3,/cat3/third/
3,ddc8aff9f021f127925d46a9392d49b83afa2a12.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2020/08/27/affac93a-3381-4766-b8ed-d2cb4006b93a/thumbnail/640x360g4/7c46bd2e47cf7a79e930058dd3e3e39c/amina-sarah.jpg,0,3,/cat3/third/
3,46085db0fde7c0bda1143e1150b86d59f9b78cd3.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/09/521abc0e-a771-4fa4-948d-f8e3aa6801fd/thumbnail/640x360/6d731391549b1f84997b9182727438b9/0809-cbsnm-fbitrumpmaralago-lieberman-1185520-640x360.jpg,0,3,/cat3/third/
3,245b07eae9b50e197486c6f3a5af7936f56e243e.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/67594e83-a09a-4eb0-8eba-c8192e5face0/thumbnail/640x360/5cefd19a65f826c2cf72ca4082d3d187/0809-cbsmornings-emilythecriminal-1185488-640x360.jpg,0,3,/cat3/third/
3,4ca9f5fbe9af91026c7740d88f6515cad31e66da.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/08/1e87c25a-0add-4517-9f0a-eaf99e2aa457/thumbnail/640x360/b3020902978a07cb75b0609aed447a07/gettyimages-1204136406.jpg,0,3,/cat3/third/
3,955e6357ad36e7d12c2eec3d494746d86fb489fe.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/07/13b85e18-cd47-4701-84bd-b221b140f3af/thumbnail/640x360/6c0941d4c66fd0ebe57839aa5c72543e/gettyimages-1242335423.jpg,0,3,/cat3/third/
3,b650e17c0c70a32a421c2587b043f64bcf6dee8a.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2021/03/25/bd1cd8d3-f046-476f-b128-f08a60138e91/thumbnail/640x360/5f6e2954106a2d2224934313e33fd704/matthew-reward.jpg,0,3,/cat3/third/
3,721900ae7c462d24d01f751351d8f21a76ff68c5.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/06/26236a5f-daff-4642-be71-7e1bcd68b834/thumbnail/640x360/69368cf235b07ca0263bfc7ba939aee7/las-vegas-removing-grass-1280.jpg,0,3,/cat3/third/
3,e51f0362b5b62a5b4938062bc60fad85a8166706.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/07/e72d7c73-7249-40c4-8b9e-89f06073ea03/thumbnail/640x360/02a606b28aadb8377c8734015e00ac0f/climate-1180737-640x360.jpg,0,3,/cat3/third/
3,4a7018ce51e78625e69d69f79392431228676dee.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/09/896cfb83-864d-4730-a1ec-45b8bc9494a5/thumbnail/640x360/173e9e1c5253d21297a05ef9eb8dff62/cbsn-fusion-serena-williams-says-shes-evolving-away-from-tennis-thumbnail-1185758-640x360.jpg,0,3,/cat3/third/
3,69f15a9106236465bb6489fd6195594de8724505.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/09/101f3837-8916-4425-8dbc-1b36a4dae063/thumbnail/640x360/179578984956148a0a2d93da3a03bd24/gettyimages-1036446090.jpg,0,3,/cat3/third/
3,a8d179ac85764d2f370149ed67b5f479bc381dc1.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/f2f0f344-1a55-43f5-baf9-2d69c20ce42a/thumbnail/640x360/d0b95f5e5e792d4f4ab3b079f775a707/ap18030733686522.jpg,0,3,/cat3/third/
3,9fec4f4993fb4058294d0960094b15100f26c58c.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/08/564440e4-6df2-4f4b-b946-3f1df3f71b49/thumbnail/640x360/7a2f0fc751bc57fe36009395c55b126f/cbsn-fusion-us-announces-1-billion-military-aid-package-for-ukraine-thumbnail-1184056-640x360.jpg,0,3,/cat3/third/
3,35f936dc34b36b53c0f07d8b2861b971fd4e7a1a.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/08/0fb7fb18-2e10-4f3f-a330-6391651a1203/thumbnail/640x360/962979ea91a56d16d808b8496f2ff646/gettyimages-1238469692.jpg,0,3,/cat3/third/
3,4f790c9045fc84ecd0e316b53e27021e452d1f09.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/08/838d291a-baa2-4cee-a9cf-1fa42325eba1/thumbnail/640x360g6/46969b190c50d274ba04ed77771b1ae7/gettyimages-1241658918.jpg,0,3,/cat3/third/
3,16f4d01e35107be27054d54b4784c4f6e2274dcf.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/3d7b401d-1034-4106-b664-947f5be30968/thumbnail/640x360/69d410b254af1cc934a506c62d054eea/pribleronald2.jpg,0,3,/cat3/third/
3,f9b02c26f3024b59cad9f3bb66f15f5aa6ab0766.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/09/88180106-f2b8-42cb-8c26-0d1e26f881bf/thumbnail/640x360/92e1c2c490774e8f21a487da3b70959f/0809-cbsn-biden-1185826-640x360.jpg,0,3,/cat3/third/
3,74401506b8b6264693d29ae47b4ff99951e3aeed.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/07/f65c2c2c-7ea0-4d69-bed3-c9780d56e264/thumbnail/640x360/616a39f3f5732eae179d89c5ba63a799/0807-ftn-gottliebinterview-1180998-640x360.jpg,0,3,/cat3/third/
3,ec501ec0a7892caaf22a1e4220ec3665a7d75322.png,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/08/2796a5f8-4971-4e5d-add5-6a7806b545ea/thumbnail/640x360/557fd0205201776dc68ac6e871dc90d7/tonga-volcano.png,0,3,/cat3/third/
3,7e48bd285a7063d61b5a46901c7c75f98b9e7f9c.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/02/f6bbfbb5-5d53-4fca-8a8d-43f6bda3efee/thumbnail/640x360/e2b328209ced1f3968405c7f43bb747c/gettyimages-1284781838.jpg,0,3,/cat3/third/
3,b8022dbe47c15fbf728151ff4bf2a01324c9787b.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/6d306207-0bd8-4e70-bcd3-0ba6f42272a3/thumbnail/640x360/94d3a17b907b4e710cffca28187cb4d9/0809-en-historian-1185692-640x360.jpg,0,3,/cat3/third/
3,6a44d188e93a9ddf5e3bfa9dddb657ee1f0865ca.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/06/27f9d7e7-6a5e-4364-9d90-fbaa180cf0e0/thumbnail/640x360/1dc09df5f815f28da96e0ed17d87db82/cbsn-fusion-over-7000-monkeypox-cases-reported-in-us-thumbnail-1180059-640x360.jpg,0,3,/cat3/third/
3,74ff352d18b43320c1a66314bf9b42932f826392.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/06/984bad92-a624-4f15-90a4-37ef58d3a3b6/thumbnail/640x360/9f3a4f3246967a293ba8db95cf6bcb6c/covidclass-1179293-640x360.jpg,0,3,/cat3/third/
3,39ff97d68336b8c4336cea396b9b1275941569de.jpg,https://assets2.cbsnewsstatic.com/hub/i/r/2022/08/04/0873804c-fe37-4d43-a5fb-56c5a7be875d/thumbnail/640x360/e2b7d71e95e311e26b30b91210e54d04/gettyimages-1281431451.jpg,0,3,/cat3/third/
3,29bebc17bd38053f0b153c88818e02390754b847.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/b55de217-0bb7-43c3-bd3d-04ed000c46f7/thumbnail/640x360/d1e10ef3e86931083d292862ab7fc527/cbsn-fusion-retired-fbi-agent-discusses-search-of-trumps-mar-a-lago-home-thumbnail-1185621-640x360.jpg,0,3,/cat3/third/
3,917887776c9bb7ecabe67d4317dbe2ce49ed6ae9.jpg,https://assets3.cbsnewsstatic.com/hub/i/r/2022/08/09/50f0e11f-ed76-43d2-94a3-6994369fe873/thumbnail/640x360/c8d4e11eb94562a25457ffe94c2d85b0/0809-cbsnm-fbiwhtrump-herridge-1185526-640x360.jpg,0,3,/cat3/third/
3,34da01436677b0fc7655cf91d332a45d1d63670f.jpg,https://assets1.cbsnewsstatic.com/hub/i/r/2022/08/04/4fc63a0c-e51b-4a00-a9a1-463f478f4406/thumbnail/640x360/3b28fbca239440b8d64ca151e91646e4/ghurka-cavalierii-vintagechestnut-1.jpg,0,3,/cat3/third/
